#DETEKTREF,INT_BEGIN,Q_KFZ,V_KFZ,Q_PKW,V_PKW,Q_LKW,V_LKW
1000008216,04:20:00,36,24,30,20,6,5
1000008216,04:30:00,30,23,30,23,0,0
1000008216,04:40:00,6,6,6,6,0,0
1000008216,04:50:00,42,27,42,27,0,0
1000008216,05:00:00,42,22,42,22,0,0
1000008216,05:10:00,30,12,30,12,0,0
1000008216,05:20:00,78,49,60,45,18,9
1000008216,05:30:00,48,32,36,27,12,9
1000008216,05:40:00,96,40,78,40,18,9
1000008216,05:50:00,90,41,84,41,6,5
1000008216,06:00:00,102,35,96,35,6,5
1000008216,06:10:00,108,40,90,37,18,12
1000008216,06:20:00,174,49,150,48,24,15
1000008216,06:30:00,132,43,102,44,30,13
1000008216,06:40:00,174,46,156,41,18,14
1000008216,06:50:00,222,49,204,49,18,14
1000008216,07:00:00,204,39,198,39,6,4
1000008216,07:10:00,168,46,156,46,12,8
1000008216,07:20:00,222,41,192,42,30,16
1000008216,07:30:00,300,48,258,48,42,16
1000008216,07:40:00,354,45,330,45,24,18
1000008216,07:50:00,360,46,342,46,18,9
1000008216,08:00:00,300,41,264,40,36,23
1000008216,08:10:00,234,50,186,50,48,29
1000008216,08:20:00,234,45,216,42,18,11
1000008216,08:30:00,294,42,270,42,24,17
1000008216,08:40:00,228,48,210,47,18,14
1000008216,08:50:00,198,48,174,49,24,17
1000008216,09:00:00,174,45,132,46,42,20
1000008216,09:10:00,204,44,168,45,36,17
1000008216,09:20:00,174,49,132,51,42,21
1000008216,09:30:00,180,46,162,43,18,8
1000008216,09:40:00,168,47,144,48,24,17
1000008216,09:50:00,156,41,138,41,18,13
1000008216,10:00:00,120,47,108,42,12,9
1000008216,10:10:00,168,45,132,41,36,25
1000008216,10:20:00,192,51,186,51,6,5
1000008216,10:30:00,150,44,138,44,12,9
1000008216,10:40:00,150,42,120,34,30,21
1000008216,10:50:00,162,44,120,45,42,19
1000008216,11:00:00,186,45,156,45,30,12
1000008216,11:10:00,192,47,162,48,30,16
1000008216,11:20:00,186,43,156,34,30,21
1000008216,11:30:00,204,40,174,40,30,22
1000008216,11:40:00,162,45,132,46,30,18
1000008216,11:50:00,150,50,138,50,12,10
1000008216,12:00:00,210,44,168,46,42,19
1000008216,12:10:00,198,46,162,47,36,13
1000008216,12:20:00,174,49,168,49,6,4
1000008216,12:30:00,180,40,162,41,18,9
1000008216,12:40:00,168,44,138,41,30,17
1000008216,12:50:00,222,47,186,48,36,19
1000008216,13:00:00,192,45,156,41,36,19
1000008216,13:10:00,174,43,144,34,30,20
1000008216,13:20:00,126,49,114,50,12,7
1000008216,13:30:00,156,42,132,43,24,19
1000008216,13:40:00,180,45,168,45,12,5
1000008216,13:50:00,210,45,192,42,18,10
1000008216,14:00:00,192,46,150,47,42,27
1000008216,14:10:00,156,43,150,43,6,3
1000008216,14:20:00,240,44,186,40,54,27
1000008216,14:30:00,204,43,186,43,18,4
1000008216,14:40:00,174,44,156,45,18,14
1000008216,14:50:00,174,48,162,49,12,8
1000008216,15:00:00,180,44,144,45,36,23
1000008216,15:10:00,144,47,114,38,30,18
1000008216,15:20:00,186,47,180,47,6,4
1000008216,15:30:00,168,42,144,44,24,12
1000008216,15:40:00,138,42,120,38,18,14
1000008216,15:50:00,228,49,186,51,42,26
1000008216,16:00:00,150,41,126,42,24,11
1000008216,16:10:00,234,47,186,49,48,34
1000008216,16:20:00,216,43,198,43,18,9
1000008216,16:30:00,252,47,234,48,18,12
1000008216,16:40:00,192,47,168,42,24,12
1000008216,16:50:00,252,50,240,50,12,5
1000008216,17:00:00,234,47,210,47,24,18
1000008216,17:10:00,276,48,252,48,24,19
1000008216,17:20:00,186,49,180,49,6,4
1000008216,17:30:00,222,49,198,45,24,19
1000008216,17:40:00,192,48,162,45,30,12
1000008216,17:50:00,330,47,312,47,18,15
1000008216,18:00:00,216,53,198,53,18,15
1000008216,18:10:00,240,48,234,48,6,5
1000008216,18:20:00,186,50,156,50,30,13
1000008216,18:30:00,198,42,168,38,30,13
1000008216,18:40:00,198,43,180,44,18,13
1000008216,18:50:00,162,49,150,49,12,8
1000008216,19:00:00,162,50,120,50,42,14
1000008216,19:10:00,120,46,108,46,12,10
1000008216,19:20:00,228,48,210,48,18,8
1000008216,19:30:00,114,43,108,44,6,4
1000008216,19:40:00,108,38,96,39,12,8
1000008216,19:50:00,138,47,132,48,6,4
1000008216,20:00:00,156,44,156,44,0,0
1000008216,20:10:00,138,33,132,33,6,4
1000008216,20:20:00,168,42,162,42,6,5
1000008216,20:30:00,138,44,126,40,12,9
1000008216,20:40:00,96,42,96,42,0,0
1000008216,20:50:00,84,46,84,46,0,0
1000008216,21:00:00,90,40,84,36,6,3
1000008216,21:10:00,138,47,126,47,12,9
1000008216,21:20:00,72,38,66,39,6,4
1000008216,21:30:00,90,34,90,34,0,0
1000008216,21:40:00,84,41,78,41,6,5
1000008216,21:50:00,90,40,84,40,6,4
1000008216,22:00:00,78,40,72,40,6,6
1000008216,22:10:00,120,48,120,48,0,0
1000008216,22:20:00,54,38,48,32,6,6
1000008216,22:30:00,66,52,48,42,18,10
1000008216,22:40:00,48,36,42,36,6,5
1000008216,22:50:00,60,45,42,29,18,16
1000008216,23:00:00,36,37,30,30,6,6
1000008216,23:10:00,66,40,66,40,0,0
1000008216,23:20:00,48,36,48,36,0,0
1000008216,23:30:00,60,32,48,25,12,12
1000008216,23:40:00,42,34,42,34,0,0
1000008216,23:50:00,30,25,30,25,0,0
1000008218,00:00:00,12,13,12,13,0,0
1000008218,00:10:00,12,8,12,8,0,0
1000008218,00:20:00,0,0,0,0,0,0
1000008218,00:30:00,6,7,6,7,0,0
1000008218,00:40:00,6,7,6,7,0,0
1000008218,00:50:00,0,0,0,0,0,0
1000008218,01:00:00,12,6,12,6,0,0
1000008218,01:10:00,6,5,6,5,0,0
1000008218,01:20:00,0,0,0,0,0,0
1000008218,01:30:00,6,6,6,6,0,0
1000008218,01:40:00,0,0,0,0,0,0
1000008218,01:50:00,12,5,12,5,0,0
1000008218,02:00:00,6,7,6,7,0,0
1000008218,02:10:00,0,0,0,0,0,0
1000008218,02:20:00,0,0,0,0,0,0
1000008218,02:30:00,0,0,0,0,0,0
1000008218,02:40:00,0,0,0,0,0,0
1000008218,02:50:00,0,0,0,0,0,0
1000008218,03:00:00,12,8,12,8,0,0
1000008218,03:10:00,12,10,12,10,0,0
1000008218,03:20:00,0,0,0,0,0,0
1000008218,03:30:00,0,0,0,0,0,0
1000008218,03:40:00,6,5,6,5,0,0
1000008218,03:50:00,12,11,12,11,0,0
1000008218,04:00:00,6,5,6,5,0,0
1000008218,04:10:00,12,12,12,12,0,0
1000008218,04:20:00,6,7,6,7,0,0
1000008218,04:30:00,6,5,0,0,6,5
1000008218,04:40:00,13,12,13,12,0,0
1000008218,04:50:00,24,14,24,14,0,0
1000008218,05:00:00,0,0,0,0,0,0
1000008218,05:10:00,48,30,48,30,0,0
1000008218,05:20:00,18,11,18,11,0,0
1000008218,05:30:00,48,19,42,20,6,4
1000008218,05:40:00,48,27,48,27,0,0
1000008218,05:50:00,90,39,90,39,0,0
1000008218,06:00:00,60,43,60,43,0,0
1000008218,06:10:00,96,36,96,36,0,0
1000008218,06:20:00,156,48,150,47,6,5
1000008218,06:30:00,96,32,96,32,0,0
1000008218,06:40:00,246,48,234,48,12,9
1000008218,06:50:00,228,47,216,44,12,8
1000008218,07:00:00,180,48,174,45,6,3
1000008218,07:10:00,192,39,192,39,0,0
1000008218,07:20:00,192,45,192,45,0,0
1000008218,07:30:00,228,43,216,43,12,9
1000008218,07:40:00,324,49,318,49,6,4
1000008218,07:50:00,330,47,330,47,0,0
1000008218,08:00:00,300,50,282,50,18,14
1000008218,08:10:00,252,51,228,51,24,14
1000008218,08:20:00,240,46,222,46,18,14
1000008218,08:30:00,180,47,180,47,0,0
1000008218,08:40:00,144,49,138,50,6,4
1000008218,08:50:00,138,39,126,40,12,5
1000008218,09:00:00,114,41,108,41,6,6
1000008218,09:10:00,90,49,84,41,6,8
1000008218,09:20:00,66,36,66,36,0,0
1000008218,09:30:00,96,38,90,38,6,5
1000008218,09:40:00,114,45,102,45,12,8
1000008218,09:50:00,78,30,72,30,6,6
1000008218,10:00:00,90,42,84,42,6,4
1000008218,10:10:00,108,40,84,34,24,21
1000008218,10:20:00,48,36,48,36,0,0
1000008218,10:30:00,72,36,66,36,6,5
1000008218,10:40:00,90,44,84,44,6,5
1000008218,10:50:00,72,31,72,31,0,0
1000008218,11:00:00,84,40,78,41,6,3
1000008218,11:10:00,102,35,96,35,6,4
1000008218,11:20:00,78,35,72,36,6,4
1000008218,11:30:00,72,32,72,32,0,0
1000008218,11:40:00,78,41,66,35,12,12
1000008218,11:50:00,78,30,60,30,18,14
1000008218,12:00:00,66,38,60,33,6,4
1000008218,12:10:00,84,41,84,41,0,0
1000008218,12:20:00,96,39,84,35,12,8
1000008218,12:30:00,84,36,78,32,6,4
1000008218,12:40:00,78,35,60,35,18,15
1000008218,12:50:00,78,42,78,42,0,0
1000008218,13:00:00,156,52,150,52,6,5
1000008218,13:10:00,72,27,66,24,6,3
1000008218,13:20:00,66,35,66,35,0,0
1000008218,13:30:00,66,33,60,33,6,4
1000008218,13:40:00,84,38,84,38,0,0
1000008218,13:50:00,138,48,126,49,12,9
1000008218,14:00:00,84,39,78,36,6,3
1000008218,14:10:00,102,50,90,50,12,9
1000008218,14:20:00,102,45,90,45,12,11
1000008218,14:30:00,72,36,54,32,18,13
1000008218,14:40:00,72,44,72,44,0,0
1000008218,14:50:00,78,40,78,40,0,0
1000008218,15:00:00,48,21,48,21,0,0
1000008218,15:10:00,78,42,72,38,6,4
1000008218,15:20:00,84,43,84,43,0,0
1000008218,15:30:00,60,45,54,41,6,4
1000008218,15:40:00,84,36,84,36,0,0
1000008218,15:50:00,90,40,90,40,0,0
1000008218,16:00:00,78,43,78,43,0,0
1000008218,16:10:00,120,46,114,45,6,7
1000008218,16:20:00,120,47,114,47,6,5
1000008218,16:30:00,96,34,90,34,6,5
1000008218,16:40:00,132,49,126,50,6,4
1000008218,16:50:00,66,35,60,35,6,4
1000008218,17:00:00,84,40,84,40,0,0
1000008218,17:10:00,132,55,120,56,12,10
1000008218,17:20:00,96,42,96,42,0,0
1000008218,17:30:00,96,49,90,50,6,3
1000008218,17:40:00,144,50,144,50,0,0
1000008218,17:50:00,120,46,114,46,6,5
1000008218,18:00:00,96,51,96,51,0,0
1000008218,18:10:00,132,46,126,41,6,5
1000008218,18:20:00,126,46,120,46,6,5
1000008218,18:30:00,96,42,90,42,6,4
1000008218,18:40:00,102,42,90,42,12,9
1000008218,18:50:00,48,34,48,34,0,0
1000008218,19:00:00,96,37,96,37,0,0
1000008218,19:10:00,90,48,84,48,6,5
1000008218,19:20:00,96,34,90,34,6,5
1000008218,19:30:00,36,32,36,32,0,0
1000008218,19:40:00,54,26,48,26,6,6
1000008218,19:50:00,60,33,54,28,6,5
1000008218,20:00:00,66,40,66,40,0,0
1000008218,20:10:00,36,26,36,26,0,0
1000008218,20:20:00,78,37,78,37,0,0
1000008218,20:30:00,24,15,18,10,6,5
1000008218,20:40:00,48,24,48,24,0,0
1000008218,20:50:00,24,11,24,11,0,0
1000008218,21:00:00,42,28,36,22,6,5
1000008218,21:10:00,66,31,60,31,6,5
1000008218,21:20:00,12,10,12,10,0,0
1000008218,21:30:00,48,33,48,33,0,0
1000008218,21:40:00,18,11,18,11,0,0
1000008218,21:50:00,30,22,30,22,0,0
1000008218,22:00:00,18,16,18,16,0,0
1000008218,22:10:00,30,28,30,28,0,0
1000008218,22:20:00,12,10,12,10,0,0
1000008218,22:30:00,24,23,24,23,0,0
1000008218,22:40:00,18,11,18,11,0,0
1000008218,22:50:00,24,18,24,18,0,0
1000008218,23:00:00,0,0,0,0,0,0
1000008218,23:10:00,6,8,0,0,6,8
1000008218,23:20:00,6,6,6,6,0,0
1000008218,23:30:00,12,9,12,9,0,0
1000008218,23:40:00,6,4,6,4,0,0
1000008218,23:50:00,12,10,12,10,0,0
1000008254,00:00:00,78,40,78,40,0,0
1000008254,00:10:00,54,24,48,25,6,2
1000008254,00:20:00,48,33,36,25,12,8
1000008254,00:30:00,72,41,48,26,24,20
1000008254,00:40:00,54,28,54,28,0,0
1000008254,00:50:00,42,26,30,21,12,10
1000008254,01:00:00,24,18,24,18,0,0
1000008254,01:10:00,30,26,30,26,0,0
1000008254,01:20:00,30,27,30,27,0,0
1000008254,01:30:00,18,16,18,16,0,0
1000008254,01:40:00,12,11,12,11,0,0
1000008254,01:50:00,42,20,42,20,0,0
1000008254,02:00:00,42,34,36,29,6,5
1000008254,02:10:00,12,10,12,10,0,0
1000008254,02:20:00,12,10,12,10,0,0
1000008254,02:30:00,18,20,18,20,0,0
1000008254,02:40:00,18,13,18,13,0,0
1000008254,02:50:00,18,17,12,11,6,6
1000008254,03:00:00,30,17,24,14,6,4
1000008254,03:10:00,18,15,18,15,0,0
1000008254,03:20:00,6,6,6,6,0,0
1000008254,03:30:00,24,20,24,20,0,0
1000008254,03:40:00,36,31,30,25,6,5
1000008254,03:50:00,30,25,30,25,0,0
1000008254,04:00:00,36,21,30,21,6,4
1000008254,04:10:00,42,25,42,25,0,0
1000008254,04:20:00,36,25,30,21,6,4
1000008254,04:30:00,30,23,30,23,0,0
1000008254,04:40:00,72,32,60,27,12,9
1000008254,04:50:00,78,39,72,34,6,4
1000008254,05:00:00,66,29,66,29,0,0
1000008254,05:10:00,138,39,126,39,12,10
1000008254,05:20:00,174,44,162,44,12,9
1000008254,05:30:00,228,48,216,48,12,8
1000008254,05:40:00,168,48,156,48,12,9
1000008254,05:50:00,120,47,108,43,12,8
1000008254,06:00:00,150,39,132,39,18,9
1000008254,06:10:00,234,47,216,46,18,9
1000008254,06:20:00,258,47,228,47,30,13
1000008254,06:30:00,282,48,228,49,54,17
1000008254,06:40:00,312,47,270,47,42,23
1000008254,06:50:00,246,50,204,50,42,23
1000008254,07:00:00,276,46,228,46,48,22
1000008254,07:10:00,306,47,276,48,30,21
1000008254,07:20:00,330,47,306,47,24,12
1000008254,07:30:00,336,45,282,46,54,24
1000008254,07:40:00,312,42,258,44,54,30
1000008254,07:50:00,318,42,282,42,36,15
1000008254,08:00:00,396,42,342,42,54,18
1000008254,08:10:00,366,44,354,44,12,8
1000008254,08:20:00,288,45,204,44,84,37
1000008254,08:30:00,282,45,240,45,42,24
1000008254,08:40:00,312,48,288,48,24,18
1000008254,08:50:00,288,49,246,50,42,22
1000008254,09:00:00,306,49,264,50,42,23
1000008254,09:10:00,264,42,222,42,42,26
1000008254,09:20:00,294,40,240,40,54,29
1000008254,09:30:00,264,48,228,49,36,20
1000008254,09:40:00,252,46,192,48,60,27
1000008254,09:50:00,318,46,270,40,48,30
1000008254,10:00:00,294,45,240,46,54,21
1000008254,10:10:00,282,48,222,49,60,26
1000008254,10:20:00,264,45,228,44,36,18
1000008254,10:30:00,282,42,228,42,54,35
1000008254,10:40:00,276,41,210,43,66,24
1000008254,10:50:00,276,46,198,46,78,31
1000008254,11:00:00,282,45,240,45,42,24
1000008254,11:10:00,288,47,246,47,42,12
1000008254,11:20:00,276,46,204,47,72,27
1000008254,11:30:00,276,45,216,46,60,26
1000008254,11:40:00,246,47,198,48,48,32
1000008254,11:50:00,252,45,216,44,36,23
1000008254,12:00:00,252,44,228,41,24,11
1000008254,12:10:00,300,46,240,46,60,24
1000008254,12:20:00,264,48,222,48,42,14
1000008254,12:30:00,288,46,228,46,60,36
1000008254,12:40:00,372,43,336,43,36,21
1000008254,12:50:00,192,45,144,45,48,26
1000008254,13:00:00,312,46,288,46,24,14
1000008254,13:10:00,318,43,282,44,36,21
1000008254,13:20:00,348,47,300,47,48,31
1000008254,13:30:00,348,44,288,44,60,25
1000008254,13:40:00,306,45,258,41,48,29
1000008254,13:50:00,288,51,240,51,48,24
1000008254,14:00:00,294,47,222,48,72,35
1000008254,14:10:00,318,46,270,46,48,30
1000008254,14:20:00,276,48,216,44,60,31
1000008254,14:30:00,336,46,282,46,54,22
1000008254,14:40:00,288,48,246,49,42,22
1000008254,14:50:00,264,46,216,46,48,32
1000008254,15:00:00,246,48,210,48,36,27
1000008254,15:10:00,270,40,222,40,48,16
1000008254,15:20:00,420,42,360,43,60,22
1000008254,15:30:00,354,46,306,46,48,22
1000008254,15:40:00,402,46,378,46,24,8
1000008254,15:50:00,324,44,270,40,54,24
1000008254,16:00:00,378,44,342,44,36,20
1000008254,16:10:00,366,45,324,46,42,19
1000008254,16:20:00,420,43,390,43,30,15
1000008254,16:30:00,408,48,366,50,42,22
1000008254,16:40:00,360,42,330,43,30,17
1000008254,16:50:00,288,48,264,48,24,12
1000008254,17:00:00,342,50,312,50,30,23
1000008254,17:10:00,420,43,396,43,24,15
1000008254,17:20:00,396,44,372,44,24,13
1000008254,17:30:00,366,43,336,43,30,21
1000008254,17:40:00,324,48,306,48,18,13
1000008254,17:50:00,324,46,288,46,36,27
1000008254,18:00:00,354,46,342,46,12,9
1000008254,18:10:00,330,44,312,44,18,13
1000008254,18:20:00,342,44,294,45,48,24
1000008254,18:30:00,360,45,336,46,24,9
1000008254,18:40:00,288,47,276,47,12,10
1000008254,18:50:00,234,46,216,46,18,13
1000008254,19:00:00,258,46,246,47,12,5
1000008254,19:10:00,300,44,294,45,6,4
1000008254,19:20:00,222,52,204,52,18,10
1000008254,19:30:00,294,44,264,45,30,18
1000008254,19:40:00,252,47,240,48,12,4
1000008254,19:50:00,252,43,240,43,12,9
1000008254,20:00:00,216,39,198,39,18,12
1000008254,20:10:00,198,48,186,48,12,9
1000008254,20:20:00,168,48,156,49,12,9
1000008254,20:30:00,234,46,222,47,12,9
1000008254,20:40:00,240,49,228,44,12,9
1000008254,20:50:00,192,48,168,48,24,15
1000008254,21:00:00,168,44,150,43,18,15
1000008254,21:10:00,252,49,240,48,12,9
1000008254,21:20:00,216,44,204,44,12,8
1000008254,21:30:00,192,48,168,49,24,16
1000008254,21:40:00,168,42,168,42,0,0
1000008254,21:50:00,210,46,204,46,6,4
1000008254,22:00:00,204,49,198,44,6,5
1000008254,22:10:00,180,49,174,49,6,5
1000008254,22:20:00,180,41,174,41,6,4
1000008254,22:30:00,192,48,192,48,0,0
1000008254,22:40:00,150,39,144,39,6,4
1000008254,22:50:00,210,48,204,48,6,4
1000008254,23:00:00,90,37,90,37,0,0
1000008254,23:10:00,78,36,66,32,12,9
1000008254,23:20:00,108,38,102,38,6,5
1000008254,23:30:00,132,47,126,47,6,4
1000008254,23:40:00,48,33,42,33,6,5
1000008254,23:50:00,84,41,84,41,0,0
1000008256,00:00:00,54,36,54,36,0,0
1000008256,00:10:00,42,21,42,21,0,0
1000008256,00:20:00,48,26,48,26,0,0
1000008256,00:30:00,42,31,36,31,6,5
1000008256,00:40:00,42,31,42,31,0,0
1000008256,00:50:00,6,6,6,6,0,0
1000008256,01:00:00,36,16,36,16,0,0
1000008256,01:10:00,18,18,18,18,0,0
1000008256,01:20:00,18,15,18,15,0,0
1000008256,01:30:00,6,5,6,5,0,0
1000008256,01:40:00,6,6,6,6,0,0
1000008256,01:50:00,30,19,30,19,0,0
1000008256,02:00:00,18,14,18,14,0,0
1000008256,02:10:00,18,16,18,16,0,0
1000008256,02:20:00,12,12,12,12,0,0
1000008256,02:30:00,6,6,6,6,0,0
1000008256,02:40:00,24,22,24,22,0,0
1000008256,02:50:00,0,0,0,0,0,0
1000008256,03:00:00,12,13,12,13,0,0
1000008256,03:10:00,0,0,0,0,0,0
1000008256,03:20:00,18,14,12,10,6,5
1000008256,03:30:00,12,11,12,11,0,0
1000008256,03:40:00,12,17,12,17,0,0
1000008256,03:50:00,12,6,12,6,0,0
1000008256,04:00:00,18,16,18,16,0,0
1000008256,04:10:00,24,21,24,21,0,0
1000008256,04:20:00,42,25,42,25,0,0
1000008256,04:30:00,30,21,30,21,0,0
1000008256,04:40:00,54,30,48,31,6,4
1000008256,04:50:00,66,43,48,38,18,10
1000008256,05:00:00,48,31,48,31,0,0
1000008256,05:10:00,144,46,138,46,6,6
1000008256,05:20:00,228,51,216,51,12,10
1000008256,05:30:00,246,43,246,43,0,0
1000008256,05:40:00,252,51,240,51,12,10
1000008256,05:50:00,192,52,180,52,12,10
1000008256,06:00:00,252,45,246,45,6,4
1000008256,06:10:00,342,49,330,49,12,10
1000008256,06:20:00,510,46,492,46,18,14
1000008256,06:30:00,510,51,498,51,12,10
1000008256,06:40:00,612,47,576,47,36,28
1000008256,06:50:00,570,46,552,46,18,16
1000008256,07:00:00,594,46,540,46,54,32
1000008256,07:10:00,618,45,588,45,30,19
1000008256,07:20:00,558,46,546,46,12,3
1000008256,07:30:00,588,44,564,44,24,20
1000008256,07:40:00,750,45,726,45,24,18
1000008256,07:50:00,648,44,648,44,0,0
1000008256,08:00:00,750,39,696,40,54,17
1000008256,08:10:00,714,44,696,44,18,13
1000008256,08:20:00,588,48,564,48,24,15
1000008256,08:30:00,660,44,630,44,30,12
1000008256,08:40:00,642,48,606,48,36,23
1000008256,08:50:00,498,48,462,48,36,28
1000008256,09:00:00,468,47,420,47,48,22
1000008256,09:10:00,384,42,366,42,18,14
1000008256,09:20:00,408,47,378,47,30,18
1000008256,09:30:00,462,50,414,50,48,29
1000008256,09:40:00,402,49,366,49,36,26
1000008256,09:50:00,516,41,480,41,36,14
1000008256,10:00:00,504,48,474,43,30,25
1000008256,10:10:00,438,51,426,51,12,10
1000008256,10:20:00,426,48,402,48,24,18
1000008256,10:30:00,468,44,444,44,24,21
1000008256,10:40:00,492,49,468,49,24,14
1000008256,10:50:00,594,50,570,50,24,9
1000008256,11:00:00,414,50,390,50,24,21
1000008256,11:10:00,438,51,414,51,24,19
1000008256,11:20:00,486,46,468,46,18,15
1000008256,11:30:00,480,46,444,46,36,15
1000008256,11:40:00,474,47,438,47,36,19
1000008256,11:50:00,438,50,396,45,42,26
1000008256,12:00:00,480,48,474,48,6,4
1000008256,12:10:00,618,47,588,47,30,19
1000008256,12:20:00,468,50,450,50,18,16
1000008256,12:30:00,480,51,462,51,18,16
1000008256,12:40:00,558,47,516,47,42,27
1000008256,12:50:00,540,47,516,47,24,19
1000008256,13:00:00,498,48,480,48,18,10
1000008256,13:10:00,624,46,582,46,42,23
1000008256,13:20:00,570,48,552,48,18,9
1000008256,13:30:00,546,47,510,47,36,22
1000008256,13:40:00,522,47,474,48,48,18
1000008256,13:50:00,534,51,516,51,18,13
1000008256,14:00:00,582,51,552,51,30,16
1000008256,14:10:00,570,47,558,47,12,9
1000008256,14:20:00,534,49,510,49,24,16
1000008256,14:30:00,570,46,558,46,12,8
1000008256,14:40:00,480,48,468,48,12,8
1000008256,14:50:00,540,49,510,49,30,20
1000008256,15:00:00,426,52,408,52,18,10
1000008256,15:10:00,528,47,504,47,24,17
1000008256,15:20:00,750,43,726,43,24,16
1000008256,15:30:00,630,46,618,46,12,8
1000008256,15:40:00,666,44,636,44,30,22
1000008256,15:50:00,576,45,564,45,12,10
1000008256,16:00:00,576,46,570,46,6,4
1000008256,16:10:00,684,45,678,45,6,4
1000008256,16:20:00,690,41,672,41,18,6
1000008256,16:30:00,726,48,708,48,18,17
1000008256,16:40:00,720,42,708,42,12,4
1000008256,16:50:00,636,47,618,47,18,13
1000008256,17:00:00,672,49,654,49,18,14
1000008256,17:10:00,714,46,714,46,0,0
1000008256,17:20:00,696,45,672,45,24,18
1000008256,17:30:00,666,41,654,41,12,8
1000008256,17:40:00,552,50,534,50,18,9
1000008256,17:50:00,576,46,564,46,12,10
1000008256,18:00:00,606,48,594,48,12,8
1000008256,18:10:00,642,47,636,47,6,5
1000008256,18:20:00,720,45,708,45,12,10
1000008256,18:30:00,654,46,636,46,18,9
1000008256,18:40:00,564,49,528,50,36,18
1000008256,18:50:00,510,47,498,47,12,9
1000008256,19:00:00,492,48,480,48,12,4
1000008256,19:10:00,486,48,474,48,12,10
1000008256,19:20:00,444,51,444,51,0,0
1000008256,19:30:00,468,48,462,47,6,5
1000008256,19:40:00,426,49,426,49,0,0
1000008256,19:50:00,420,51,420,51,0,0
1000008256,20:00:00,366,50,366,50,0,0
1000008256,20:10:00,354,50,348,50,6,4
1000008256,20:20:00,354,54,348,54,6,6
1000008256,20:30:00,384,50,378,50,6,5
1000008256,20:40:00,324,51,324,51,0,0
1000008256,20:50:00,276,54,270,54,6,5
1000008256,21:00:00,258,50,252,50,6,5
1000008256,21:10:00,348,48,342,48,6,5
1000008256,21:20:00,348,51,336,51,12,5
1000008256,21:30:00,324,50,324,50,0,0
1000008256,21:40:00,312,49,312,49,0,0
1000008256,21:50:00,276,49,270,49,6,4
1000008256,22:00:00,276,42,270,42,6,5
1000008256,22:10:00,258,51,258,51,0,0
